央视频道,#genre#
CCTV-17农业农村,http://go.061899.xyz:80/mg/cctv17
深圳卫视4K,http://nn.7x9d.cn/深圳最新.php?id=szws4k
湖南卫视4K,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/dWlwPTEyNy4wLjAuMSZ1aWQ9cWluZy1jbXMmbm5fdGltZXpvbmU9OCZjZG5leF9pZD1hbF9obHNfbGR2dCZ1dWlkPTliODY4NmU5ZTM2YzYwMmMmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
江苏卫视4k,http://8.138.7.223/tv/jsws4k.php
东方卫视4k,http://go.061899.xyz:80/mg/dfws
浙江卫视4K,http://go.061899.xyz:80/mg/zjws
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
江苏卫视,http://go.061899.xyz:80/mg/jsws
河南卫视,http://go.061899.xyz:80/mg/hnws
广东卫视,http://go.061899.xyz:80/mg/gdws
江西卫视,http://go.061899.xyz:80/mg/jxws
河北卫视,http://go.061899.xyz:80/mg/hbws
北京卫视,http://go.061899.xyz:80/mg/bjws
天津卫视,http://go.061899.xyz:80/mg/tjws
辽宁卫视,http://go.061899.xyz:80/mg/lnws
深圳卫视,http://go.061899.xyz:80/mg/szws
重庆卫视,http://go.061899.xyz:80/mg/cqws
安微卫视,http://go.061899.xyz:80/mg/ahws
四川卫视,http://go.061899.xyz:80/mg/scws
东南卫视,http://go.061899.xyz:80/mg/dnws
贵州卫视,http://go.061899.xyz:80/mg/gzws
湖北卫视,http://go.061899.xyz:80/mg/hubws
广西卫视,http://go.061899.xyz:80/mg/gxws
吉林卫视,http://go.061899.xyz:80/mg/jlbws
黑龙江卫视,http://go.061899.xyz:80/mg/hljws
河北电信组播,#genre#
河北卫视,http://kictoc.top:7000/rtp/239.254.200.174:6000
河北经济,http://kictoc.top:7000/rtp/239.254.200.18:6000
河北都市,http://kictoc.top:7000/rtp/239.254.200.19:6000
河北公共,http://kictoc.top:7000/rtp/239.254.200.22:6000
河北少儿,http://kictoc.top:7000/rtp/239.254.200.21:6000
河北影视,http://kictoc.top:7000/rtp/239.254.200.20:6000
河北农民,http://kictoc.top:7000/rtp/239.254.200.23:6000
河北睛彩,http://kictoc.top:7000/rtp/239.254.200.27:6000
河北杂技,http://kictoc.top:7000/rtp/239.254.201.139:7203
隆尧电视,http://kictoc.top:7000/rtp/239.254.201.69:5379
CCTV1,http://kictoc.top:7000/rtp/239.254.200.45:8008
CCTV2,http://kictoc.top:7000/rtp/239.254.200.158:6000
CCTV3,http://kictoc.top:7000/rtp/239.254.201.152:7205
CCTV4,http://kictoc.top:7000/rtp/239.254.200.190:6307
CCTV5,http://kictoc.top:7000/rtp/239.254.201.153:7206
CCTV5+,http://kictoc.top:7000/rtp/239.254.200.46:8004
CCTV6,http://kictoc.top:7000/rtp/239.254.201.154:7207
CCTV7,http://kictoc.top:7000/rtp/239.254.200.159:6000
CCTV8,http://kictoc.top:7000/rtp/239.254.201.155:7208
CCTV9,http://kictoc.top:7000/rtp/239.254.200.59:8112
CCTV10,http://kictoc.top:7000/rtp/239.254.200.160:6000
CCTV11,http://kictoc.top:7000/rtp/239.254.201.123:8120
CCTV12,http://kictoc.top:7000/rtp/239.254.200.161:6000
CCTV13,http://kictoc.top:7000/rtp/239.254.200.9:8264
CCTV14,http://kictoc.top:7000/rtp/239.254.200.162:6000
CCTV15,http://kictoc.top:7000/rtp/239.254.201.124:8136
CCTV16,http://kictoc.top:7000/rtp/239.254.201.150:6345
CCTV17,http://kictoc.top:7000/rtp/239.254.201.120:8144
CCTV4K,http://kictoc.top:7000/rtp/239.253.93.134:6631
湖南卫视,http://kictoc.top:7000/rtp/239.254.200.48:8012
浙江卫视,http://kictoc.top:7000/rtp/239.254.200.53:8036
江苏卫视,http://kictoc.top:7000/rtp/239.254.200.51:8028
安徽卫视,http://kictoc.top:7000/rtp/239.254.200.163:6000
东南卫视,http://kictoc.top:7000/rtp/239.254.201.13:6291
北京卫视,http://kictoc.top:7000/rtp/239.254.200.47:8024
天津卫视,http://kictoc.top:7000/rtp/239.254.200.54:1234
辽宁卫视,http://kictoc.top:7000/rtp/239.254.200.57:8056
山东卫视,http://kictoc.top:7000/rtp/239.254.200.55:8052
云南卫视,http://kictoc.top:7000/rtp/239.254.200.68:8108
河南卫视,http://kictoc.top:7000/rtp/239.254.201.16:7174
黑龙江卫视,http://kictoc.top:7000/rtp/239.254.200.49:8016
四川卫视,http://kictoc.top:7000/rtp/239.254.200.202:6325
江西卫视,http://kictoc.top:7000/rtp/239.254.201.12:6290
贵州卫视,http://kictoc.top:7000/rtp/239.254.201.20:6315
深圳卫视,http://kictoc.top:7000/rtp/239.254.200.50:8020
湖北卫视,http://kictoc.top:7000/rtp/239.254.200.164:6000
东方卫视,http://kictoc.top:7000/rtp/239.254.200.52:8032
重庆卫视,http://kictoc.top:7000/rtp/239.254.200.203:6323
广东卫视,http://kictoc.top:7000/rtp/239.254.200.56:8048
广西卫视,http://kictoc.top:7000/rtp/239.254.200.80:8300
吉林卫视,http://kictoc.top:7000/rtp/239.254.201.15:6339
陕西卫视,http://kictoc.top:7000/rtp/239.254.200.82:8140
山西卫视,http://kictoc.top:7000/rtp/239.254.200.83:8172
内蒙古卫视,http://kictoc.top:7000/rtp/239.254.200.84:8176
青海卫视,http://kictoc.top:7000/rtp/239.254.200.85:8184
海南卫视,http://kictoc.top:7000/rtp/239.254.201.125:6288
宁夏,http://kictoc.top:7000/rtp/239.254.200.87:8124
西藏卫视,http://kictoc.top:7000/rtp/239.254.200.88:8164
新疆卫视,http://kictoc.top:7000/rtp/239.254.200.89:8160
河北联通组播,#genre#
河北卫视,http://www.tszhgjj.cn:7000/rtp/239.253.92.154:6011
河北经济,http://www.tszhgjj.cn:7000/rtp/239.253.92.171:6001
河北都市,http://www.tszhgjj.cn:7000/rtp/239.253.92.172:6002
河北公共,http://www.tszhgjj.cn:7000/rtp/239.253.92.175:6005
河北少儿,http://www.tszhgjj.cn:7000/rtp/239.253.92.174:6004
河北影视,http://www.tszhgjj.cn:7000/rtp/239.253.92.173:6003
河北农民,http://www.tszhgjj.cn:7000/rtp/239.253.92.176:6006
河北睛彩,http://www.tszhgjj.cn:7000/rtp/239.253.92.104:6221
隆尧电视,http://www.tszhgjj.cn:7000/rtp/239.253.93.65:6230
CCTV1,http://www.tszhgjj.cn:7000/rtp/239.253.92.83:8012
CCTV2,http://www.tszhgjj.cn:7000/rtp/239.253.92.190:6065
CCTV3,http://www.tszhgjj.cn:7000/rtp/239.253.92.191:6057        
CCTV4,http://www.tszhgjj.cn:7000/rtp/239.253.92.251:6141
CCTV5,http://www.tszhgjj.cn:7000/rtp/239.253.92.181:6046
CCTV5+,http://www.tszhgjj.cn:7000/rtp/239.253.92.82:8013
CCTV6,http://www.tszhgjj.cn:7000/rtp/239.253.92.193:6058
CCTV7,http://www.tszhgjj.cn:7000/rtp/239.253.92.194:6059
CCTV8,http://www.tszhgjj.cn:7000/rtp/239.253.92.195:6060
CCTV9,http://www.tszhgjj.cn:7000/rtp/239.253.92.107:6020
CCTV10,http://www.tszhgjj.cn:7000/rtp/239.253.92.196:6061
CCTV11,http://www.tszhgjj.cn:7000/rtp/239.253.93.153:6321
CCTV12,http://www.tszhgjj.cn:7000/rtp/239.253.92.197:6062
CCTV13,http://www.tszhgjj.cn:7000/rtp/239.253.92.13:8008
CCTV14,http://www.tszhgjj.cn:7000/rtp/239.253.92.198:6063
CCTV15,http://www.tszhgjj.cn:7000/rtp/239.253.93.154:6322
CCTV17,http://www.tszhgjj.cn:7000/rtp/239.253.93.150:6318
CCTV4K,http://www.tszhgjj.cn:7000/rtp/239.253.93.134:6631
湖南卫视,http://www.tszhgjj.cn:7000/rtp/239.253.92.84:8015
浙江卫视,http://www.tszhgjj.cn:7000/rtp/239.253.92.90:8020
江苏卫视,http://www.tszhgjj.cn:7000/rtp/239.253.92.88:8018
安徽卫视,http://www.tszhgjj.cn:7000/rtp/239.253.92.209:6566
东南卫视,http://www.tszhgjj.cn:7000/rtp/239.253.92.201:6146
北京卫视,http://www.tszhgjj.cn:7000/rtp/239.253.92.87:8014
天津卫视,http://www.tszhgjj.cn:7000/rtp/239.253.92.91:8021
辽宁卫视,http://www.tszhgjj.cn:7000/rtp/239.253.92.115:6056
山东卫视,http://www.tszhgjj.cn:7000/rtp/239.253.92.207:8109
河南卫视,http://www.tszhgjj.cn:7000/rtp/239.253.92.137:6144
黑龙江卫视,http://www.tszhgjj.cn:7000/rtp/239.253.92.85:8016
四川卫视,http://www.tszhgjj.cn:7000/rtp/239.253.92.16:6043
江西卫视,http://www.tszhgjj.cn:7000/rtp/239.253.92.19:6145
贵州卫视,http://www.tszhgjj.cn:7000/rtp/239.253.92.105:6055
深圳卫视,http://www.tszhgjj.cn:7000/rtp/239.253.92.86:8017
湖北卫视,http://www.tszhgjj.cn:7000/rtp/239.253.92.210:6567
东方卫视,http://www.tszhgjj.cn:7000/rtp/239.253.92.89:8019
重庆卫视,http://www.tszhgjj.cn:7000/rtp/239.253.92.10:6053
广东卫视,http://www.tszhgjj.cn:7000/rtp/239.253.92.206:8108
广西卫视,http://www.tszhgjj.cn:7000/rtp/239.253.92.76:8043
吉林卫视,http://www.tszhgjj.cn:7000/rtp/239.253.92.202:6147
海南卫视,http://www.tszhgjj.cn:7000/rtp/239.253.93.155:6323
卡酷少儿,http://www.tszhgjj.cn:7000/rtp/239.253.92.163:8054
金鹰卡通,http://www.tszhgjj.cn:7000/rtp/239.253.92.163:8055
嘉佳卡通,http://www.tszhgjj.cn:7000/rtp/239.253.93.203:6381
优漫卡通,http://www.tszhgjj.cn:7000/rtp/239.253.93.204:6382
河北,#genre#
河北卫视,http://tv.pull.hebtv.com/jishi/weishipindao.m3u8?t=1893427200&k=590149d139a9820d4a4e5c89383199b1
河北经济,http://tv.pull.hebtv.com:80/jishi/jingjishenghuo.m3u8?t=1893427200&k=ad907331c90d847d7e7ae51764d8a09a
河北都市,http://tv.pull.hebtv.com:80/jishi/dushipindao.m3u8?t=1893427200&k=49867ab5d80a7564abaf8ee18868992f
河北影视,http://tv.pull.hebtv.com:80/jishi/yingshijupindao.m3u8?t=1893427200&k=2bbbb53c494c02c044ed8805c541df4e
河北少儿,http://tv.pull.hebtv.com:80/jishi/shaoerkejiao.m3u8?t=1893427200&k=d4a455b288ebbc0f53903f4750372b0f
河北公共,http://tv.pull.hebtv.com:80/jishi/gonggongpindao.m3u8?t=1893427200&k=0b0e2c7cf0820ad8b22ae063511c4104
河北三农,http://tv.pull.hebtv.com:80/jishi/nongminpindao.m3u8?t=1893427200&k=f07ae1d5be12d118d136be90e032bfce
河北4K,https://event.pull.hebtv.com:443/live/live101.m3u8
邢台生活,https://jwcdnqx.hebyun.com.cn/live/xtcsshpd/1500k/tzwj_video.m3u8
邢台综合,http://jwplay.hebyun.com.cn/live/xtsrmtzs/1500k/tzwj_video.m3u8
石家庄新闻综合,http://nn.7x9d.cn/石家庄.php?id=4
石家庄城市服务,http://nn.7x9d.cn/石家庄.php?id=5
石家庄文化娱乐,http://nn.7x9d.cn/石家庄.php?id=6
邯郸公共频道,https://jwcdnqx.hebyun.com.cn/live/hdgg/1500k/tzwj_video.m3u8
邯郸科技教育,https://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8
昌黎综合,https://jwcdnqx.hebyun.com.cn/live/clzhpd/1500k/tzwj_video.m3u8
河南,#genre#
河南卫视,http://1.94.31.214/php/hntv.php?id=hnws
河南电视剧,http://1.94.31.214/php/hntv.php?id=hndsj
河南都市,http://1.94.31.214/php/hntv.php?id=hnds
河南法治,http://1.94.31.214/php/hntv.php?id=hmfz
河南新闻,http://1.94.31.214/php/hntv.php?id=hnxw
河南公共,http://1.94.31.214/php/hntv.php?id=hngg
河南乡村,http://1.94.31.214/php/hntv.php?id=hnxc
河南国际,http://1.94.31.214/php/hntv.php?id=hngj
河南梨园,http://1.94.31.214/php/hntv.php?id=hnly
文物宝库,http://1.94.31.214/php/hntv.php?id=wwbk
武术世界,http://1.94.31.214/php/hntv.php?id=wspd
睛彩中原,http://1.94.31.214/php/hntv.php?id=jczy
移动戏曲,http://1.94.31.214/php/hntv.php?id=ydxj
影视,#genre#
CHC动作电影,http://hlsbkmgsplive.miguvideo.com/wd_r3/cnr/chcjtyy/3000/01.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=
CHC家庭电影,http://hlsbkmgsplive.miguvideo.com/wd_r1/2018/gesee/chcdzdy/600/01.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=
CHC影迷电影,http://hlsbkmgsplive.miguvideo.com/migu/kailu/chcymdy/57/20250415/01.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=
爱情喜剧,http://hbgslbserv.taipan.jda.bcs.ottcn.com:6060/030000001001/aiqingxj/1.m3u8
古装剧场,http://hbgslbserv.taipan.jda.bcs.ottcn.com:6060/030000001001/guzhuangjc/1.m3u8
动作电影,http://hbgslbserv.taipan.jda.bcs.ottcn.com:6060/030000001001/dongzuody/1.m3u8
军旅剧场,http://hbgslbserv.taipan.jda.bcs.ottcn.com:6060/030000001001/junlvjc/1.m3u8
